duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
48.0267,291,155,117649.83,100669.28,489.5,9.29,4545.79,0
29.6515,265,468,364849.33,220666.47,798.79,24.72,19746.57,0
181.736,348,146,56252.65,69772.2,255.11,2.72,693.45,0
76.9867,46,304,47778.14,124211.52,491.4,4.55,2234.02,0
244.2413,268,15,186789.67,9451.55,693.43,1.16,803.47,0
44.6827,244,411,265394.9,291532.47,850.27,14.66,12464.06,0
5.818,270,271,263584.06,155341.58,774.35,92.99,72004.81,0
75.1754,333,127,124589.97,40328.77,358.52,6.12,2193.79,0
77.3073,282,416,290565.06,178814.46,672.46,9.03,6071.61,0
71.6649,440,382,268785.62,64417.66,405.36,11.47,4649.46,0
3061.9033,979,400739,101103.22,490107844.13,1220.28,131.2,160099.42,1
1.6989,1,1,56.26,7.31,31.78,1.18,37.42,1
291.1059,15,181,12840.78,140525.19,782.48,0.67,526.84,0
228.8761,264,364,350552.1,272470.81,992.07,2.74,2722.1,0
202.8678,47,258,7995.24,197935.79,675.18,1.5,1015.1,0
76.8218,335,368,321122.61,228692.44,782.1,9.15,7157.02,0
67.4026,18,32,25371.16,15141.21,810.25,0.74,601.05,0
197.9621,410,206,259016.94,13263.78,442.01,3.11,1375.42,0
212.6046,247,188,51844.93,123001.86,401.95,2.05,822.4,0
35.4036,271,290,255326.69,95565.79,625.48,15.85,9911.21,0
22.986,433,270,340940.6,183629.21,746.19,30.58,22821.23,0
297.8323,272,478,117691.09,168480.24,381.56,2.52,960.85,0
196.7883,415,80,390285.63,21364.43,831.62,2.52,2091.84,0
34.153,41482,87,4703157.62,4330.3,113.25,1217.14,137835.09,1
9.3144,7451,81,757736.31,6092.47,101.41,808.64,82005.27,1
183.8675,11,310,6699.35,235131.02,753.37,1.75,1315.24,0
259.2844,499,352,110465.18,161235.98,319.27,3.28,1047.89,0
149.8022,277,389,375906.48,61593.47,656.91,4.45,2920.52,0
33.2965,403,269,418297.46,180113.06,890.49,20.18,17972.15,0
230.3158,444,264,220542.5,180866.63,566.96,3.07,1742.86,0
235.6467,138,426,192387.09,51185.27,431.87,2.39,1033.63,0
108.3623,272,193,40806.3,53155.22,202.07,4.29,867.11,0
223.8425,133,480,110066.35,84858.24,317.98,2.74,870.81,0
87.4215,134,114,93429.81,84567.84,717.73,2.84,2036.09,0
159.9318,426,468,85287.3,191760.66,309.9,5.59,1732.29,0
231.4978,78,455,95065.62,41549.87,256.31,2.3,590.14,0
177.4944,284,229,44141.71,65575.4,213.87,2.89,618.14,0
1.1627,1,0,46.9,26.01,72.91,0.86,62.71,1
37.0036,130,228,144703.43,73978.62,610.84,9.67,5909.75,0
222.1083,303,279,52355.35,162882.12,369.82,2.62,969.07,0
77.0289,312,367,307576.25,161163.19,690.34,8.81,6085.24,0
17.2824,311,60,94981.21,42999.47,371.92,21.47,7983.89,0
45.5322,63,431,45891.26,140856.21,378.03,10.85,4101.44,0
23.6395,389,263,576459.84,91042.17,1023.78,27.58,28236.72,0
0.4665,1,1,52.37,22.43,37.4,4.29,160.34,1
67.6835,88,405,48286.93,83080.95,266.47,7.28,1940.92,0
297.4606,27,273,26223.39,184373.8,701.99,1.01,707.98,0
289.609,443,19,450219.21,4172.05,983.53,1.6,1568.98,0
109.7929,384,377,148124.61,283864.57,567.66,6.93,3934.58,0
123.2938,421,241,95367.2,45864.65,213.34,5.37,1145.49,0
45.8267,28220,18,2548654.04,1240.74,90.3,616.19,55642.17,1
195.7531,101,144,33816.05,65690.4,406.15,1.25,508.33,0
13.8677,141,5,128236.7,1310.94,887.31,10.53,9341.68,0
231.9041,468,406,487954.9,207303.13,795.49,3.77,2998.04,0
263.086,73,451,23688.14,360776.36,733.71,1.99,1461.36,0
73.2803,178,143,169438.39,66833.43,736.05,4.38,3224.22,0
0.5415,41,109,52018.33,67417.34,796.24,276.99,220546.31,0
5.7162,140,376,178199.91,167448.73,669.86,90.27,60467.83,0
238.8125,357,444,186796.84,210622.25,496.15,3.35,1664.15,0
273.276,470,82,661447.71,39245.95,1269.37,2.02,2564.05,0
147.0341,286,435,412860.24,40025.42,628.14,4.9,3080.14,0
32.2178,266,34,291886.98,25632.55,1058.4,9.31,9855.4,0
226.7347,45,455,13724.87,142679.48,312.81,2.21,689.81,0
15.6611,210,343,255037.0,149333.65,731.23,35.31,25820.13,0
8.1797,48,314,20592.27,133536.72,425.77,44.26,18842.96,0
70.9711,445,414,155044.24,321140.71,554.35,12.1,6709.56,0
23.0413,72,354,98997.5,237865.79,790.76,18.49,14620.01,0
209.5858,370,249,110364.53,83971.25,313.95,2.95,927.24,0
250.1719,454,294,321470.77,221557.11,725.97,2.99,2170.62,0
282.3065,54,439,10668.18,306524.45,643.39,1.75,1123.58,0
36.7423,14131,76,1414718.72,4231.04,99.88,386.67,38618.95,1
271.4974,320,274,453941.74,130578.15,984.04,2.19,2152.95,0
282.2905,187,260,129372.04,206237.79,750.8,1.58,1188.88,0
241.4599,417,255,606826.57,52558.84,981.23,2.78,2730.83,0
233.6735,441,147,528243.93,53172.97,988.8,2.52,2488.16,0
68.2926,435,447,67758.27,222394.17,328.97,12.92,4248.67,0
32.7903,406,59,443361.62,41891.97,1043.56,14.18,14798.67,0
56.9664,320,379,236739.0,205423.9,632.56,12.27,7761.82,0
236.0307,349,17,346166.23,9416.28,971.54,1.55,1506.51,0
235.6398,163,412,176523.94,276879.03,788.53,2.44,1924.14,0
4.3664,494,237,599245.95,35933.1,868.92,167.41,145468.13,0
49.4222,96,96,71517.93,66121.16,716.87,3.88,2784.97,0
167.3503,471,438,626068.56,309482.75,1029.21,5.43,5590.38,0
192.6475,89,326,94801.62,53065.91,356.31,2.15,767.55,0
112.3938,372,394,553086.16,302626.58,1117.12,6.82,7613.52,0
109.3866,189,435,256492.91,51720.65,493.93,5.7,2817.65,0
15.127,327,137,145183.95,63435.39,449.61,30.67,13791.23,0
73.1105,64,426,47423.15,57870.69,214.89,6.7,1440.2,0
31.9848,449,146,317967.97,24371.33,575.36,18.6,10703.2,0
642.6484,874,371819,105040.37,540316356.76,1450.04,579.93,840928.56,1
112.8773,21,421,16483.07,295975.54,706.92,3.92,2768.13,0
117.0659,495,239,718969.23,187389.79,1234.82,6.27,7742.29,0
150.5405,184,96,188371.69,43880.07,829.47,1.86,1542.79,0
127.8039,121,471,116501.72,147928.05,446.67,4.63,2069.03,0
21.821,301,26,190810.99,9695.96,613.17,14.99,9188.73,0
118.8249,207,444,115908.07,348269.09,713.02,5.48,3906.4,0
0.8321,1,1,42.54,51.21,46.87,2.4,112.65,1
1729.6591,996,48856,106223.92,51232980.28,1029.83,28.82,29681.69,1
263.2762,203,214,157517.32,18637.01,422.43,1.58,669.09,0
230.8509,180,361,131222.71,72961.88,377.42,2.34,884.49,0
1738.9157,452,426493,76688.9,561938873.2,1316.37,245.52,323198.85,1
17.3969,157,482,222404.01,302197.46,820.97,36.73,30154.89,0
100.3923,64,257,72840.59,167058.63,747.35,3.2,2389.62,0
106.4642,347,183,214372.6,24256.75,450.24,4.98,2241.4,0
7.3401,124,224,27143.69,53221.55,230.93,47.41,10948.85,0
64.0342,354,354,377924.82,69043.08,631.31,11.06,6980.14,0
1389.5953,951,54651,154261.19,67511114.84,1216.96,40.01,48694.3,1
9.0925,47149,44,5283127.91,2288.76,112.0,5190.32,581293.6,1
3552.5596,259,236685,22976.43,350060672.7,1477.5,66.7,98544.06,1
251.5239,39,97,47847.84,52919.06,740.93,0.54,400.63,0
299.5873,49,311,54122.32,198015.29,700.38,1.2,841.62,0
1.4589,1,0,41.22,42.24,83.46,0.69,57.21,1
83.6996,228,379,163423.19,181598.93,568.41,7.25,4122.15,0
49.9462,393,157,325816.71,98574.56,771.62,11.01,8496.96,0
20.1955,31640,2,2826428.03,159.3,89.33,1566.79,139961.3,1
26.533,434,336,93296.54,104816.05,257.29,29.02,7466.64,0
142.2971,21,220,20107.88,142549.05,674.93,1.69,1143.08,0
66.5213,111,277,144123.39,109879.63,654.65,5.83,3818.37,0
116.6049,107,356,118650.09,72248.83,412.31,3.97,1637.14,0
187.3027,265,9,286784.32,6990.27,1072.17,1.46,1568.45,0
70.2462,48,26,30717.7,1614.39,436.92,1.05,460.27,0
50.5994,218,21,50497.24,2528.68,221.87,4.72,1047.95,0
22.5249,481,148,359025.78,81200.79,699.88,27.92,19543.95,0
215.0118,286,80,56230.68,9199.79,178.77,1.7,304.31,0
28.2324,34407,42,1672075.87,2075.95,48.6,1220.19,59298.95,1
195.0983,201,341,213320.82,97687.53,573.82,2.78,1594.11,0
180.0808,330,243,385172.39,59377.18,775.83,3.18,2468.61,0
73.5908,406,270,310618.49,20474.75,489.78,9.19,4499.11,0
109.1595,337,405,175996.73,156005.59,447.44,6.8,3041.44,0
181.1067,139,146,130071.16,60891.1,670.04,1.57,1054.42,0
221.3465,139,359,116528.97,268390.0,772.93,2.25,1738.99,0
198.8644,407,348,431539.42,167179.84,793.01,3.8,3010.69,0
26.5554,313,161,342787.98,34140.1,795.21,17.85,14194.04,0
239.4033,463,352,145381.62,57674.27,249.15,3.4,848.17,0
225.922,22,79,8630.56,46844.93,549.26,0.45,245.55,0
219.3384,147,232,77517.77,40582.28,311.61,1.73,538.44,0
230.281,237,221,89225.18,19880.07,238.22,1.99,473.79,0
228.2207,187,475,76348.74,271153.94,524.93,2.9,1522.66,0
177.3616,387,430,118136.19,41455.92,195.34,4.61,899.81,0
193.909,214,146,315687.02,71211.74,1074.72,1.86,1995.26,0
126.791,412,404,257727.28,264299.55,639.74,6.44,4117.22,0
230.6864,103,388,101579.98,116544.0,444.24,2.13,945.54,0
287.2553,158,107,36514.24,56583.78,351.31,0.92,324.1,0
137.1439,5,188,5239.67,138496.06,744.74,1.41,1048.06,0
231.7501,473,461,418091.63,285465.94,753.27,4.03,3035.85,0
109.3517,453,289,643240.46,109543.08,1014.53,6.79,6884.06,0
125.0692,365,297,520585.23,145317.81,1005.9,5.29,5324.28,0
59.0867,8,249,11368.21,80183.59,356.23,4.35,1549.45,0
255.117,250,492,286826.39,157880.76,599.34,2.91,1743.15,0
14.4718,380,257,563341.1,63116.35,983.45,44.02,43288.08,0
45.0518,24,89,7953.98,59455.43,596.54,2.51,1496.26,0
57.0292,92,215,79825.18,117073.3,641.36,5.38,3452.59,0
193.6989,10,181,11303.42,17297.52,149.74,0.99,147.66,0
73.8088,148,153,32396.47,71042.93,343.65,4.08,1401.45,0
40.0703,247,133,269764.9,21142.5,765.55,9.48,7259.93,0
95.428,141,360,194424.88,201595.45,790.46,5.25,4149.94,0
219.2555,425,365,560574.76,152204.58,902.25,3.6,3250.91,0
189.0979,399,416,429463.04,216099.55,792.1,4.31,3413.91,0
48.7406,384,321,548635.36,205761.87,1070.07,14.46,15477.81,0
12.9242,104,400,45276.37,312411.37,709.7,39.0,27675.84,0
255.4996,468,167,535441.05,18389.6,872.17,2.49,2167.64,0
22.2991,453,419,312160.91,84268.92,454.62,39.1,17777.82,0
115.9317,446,342,74359.99,21350.31,121.46,6.8,825.58,0
46.1897,294,305,33998.42,137257.6,285.9,12.97,3707.67,0
140.4149,134,8,155372.77,1052.5,1101.59,1.01,1114.02,0
241.7842,240,166,111100.1,22253.0,328.46,1.68,551.54,0
6.9082,203,351,267368.94,70207.87,609.34,80.19,48866.1,0
242.0065,253,390,52221.09,268705.6,499.11,2.66,1326.11,0
173.1856,325,376,142361.82,121536.8,376.46,4.05,1523.79,0
28.5587,76,195,107263.5,93639.6,741.34,9.49,7034.74,0
167.6508,330,386,42890.99,104955.89,206.49,4.27,881.87,0
9.6477,82,468,12312.24,299685.19,567.27,57.01,32339.12,0
16.2432,262,364,183250.56,50840.9,373.95,38.54,14411.66,0
150.5144,231,248,58410.36,184783.29,507.71,3.18,1615.75,0
196.9737,302,352,267926.13,216477.97,740.68,3.32,2459.23,0
948.7938,599,223621,74760.11,321493391.51,1434.16,236.32,338923.13,1
297.6907,227,96,312758.58,18417.2,1025.31,1.09,1112.48,0
56.0313,165,192,169057.46,17512.74,522.61,6.37,3329.75,0
189.5657,216,262,221052.62,54616.67,576.71,2.52,1454.21,0
41.9051,6480,54,266911.28,5159.89,41.64,155.92,6492.55,1
139.0215,201,199,87850.92,22213.25,275.16,2.88,791.71,0
39.5268,137,190,130400.05,58600.9,577.98,8.27,4781.59,0
146.7898,239,110,248592.82,54375.59,868.1,2.38,2063.96,0
285.662,43,48,45040.67,10513.31,610.48,0.32,194.47,0
75.867,274,194,391671.29,32482.26,906.31,6.17,5590.75,0
2221.2314,951,81682,105842.48,120388686.65,1458.19,37.2,54246.73,1
90.6182,258,490,161759.8,32500.36,259.71,8.25,2143.72,0
91.2718,165,86,186384.07,52152.31,950.34,2.75,2613.47,0
122.7671,276,284,219266.65,105992.77,580.82,4.56,2649.4,0
291.655,319,68,60418.05,45756.39,274.35,1.33,364.04,0
188.3545,134,173,76295.38,110387.43,608.09,1.63,991.12,0
211.5687,294,478,403592.68,171543.99,745.0,3.65,2718.44,0
130.4706,100,272,149525.49,63187.22,571.81,2.85,1630.35,0
253.7869,142,13,102590.72,5204.8,695.45,0.61,424.75,0
124.6367,60,103,7271.84,69655.68,471.95,1.31,617.21,0
190.3523,15,333,13138.92,222003.79,675.7,1.83,1235.3,0
7.2412,499,163,549914.89,56919.09,916.67,91.42,83803.32,0
45.7184,5359,86,592431.25,4395.46,109.61,119.1,13054.41,1
150.702,158,20,148005.35,3923.83,853.53,1.18,1008.14,0
101.0679,439,184,347875.83,73160.94,675.82,6.16,4165.88,0
44.0816,493,471,492329.6,162366.32,679.15,21.87,14851.91,0
84.5942,88,244,94966.08,166708.03,788.18,3.92,3093.29,0
234.0871,498,357,348661.29,233185.66,680.52,3.65,2485.6,0
292.6251,419,137,470887.39,51886.77,940.24,1.9,1786.5,0
0.9902,1,1,55.82,7.28,31.55,2.02,63.73,1
95.9972,319,433,401843.28,247833.13,863.93,7.83,6767.66,0
256.4231,45,491,26140.2,269354.98,551.3,2.09,1152.37,0
1252.3006,749,386178,118866.85,450177625.99,1163.78,308.97,359575.4,1
129.6389,256,227,277043.23,69694.39,717.88,3.73,2674.64,0
133.5621,357,25,48875.3,9296.1,152.28,2.86,435.54,0
255.4081,157,288,41544.74,31668.46,164.52,1.74,286.65,0
176.398,361,44,390223.07,8400.73,984.26,2.3,2259.8,0
94.113,72,288,44110.51,71407.03,320.88,3.83,1227.43,0
268.6594,413,415,133004.95,224384.29,431.63,3.08,1330.27,0
70.7787,274,467222,26111.1,542781463.4,1161.1,6605.04,7669080.05,1
176.7187,347,326,444803.12,219964.69,987.77,3.81,3761.73,0
291.0892,283,180,164906.33,88339.4,546.97,1.59,869.99,0
296.6205,165,413,99550.54,137776.16,410.6,1.95,800.1,0
140.2535,136,186,116906.75,81954.46,617.58,2.3,1417.87,0
159.2586,438,247,55550.19,59599.9,168.1,4.3,723.04,0
53.3413,7,413,7043.27,75404.16,196.3,7.87,1545.66,0
92.6912,330,476,458965.85,257519.66,888.94,8.7,7729.81,0
229.5047,101,9,107809.92,3382.91,1010.84,0.48,484.49,0
251.1157,500,251,134040.47,111233.07,326.6,2.99,976.74,0
62.2688,228,451,106347.41,230055.78,495.44,10.9,5402.44,0
1.9425,1,0,45.55,48.99,94.54,0.51,48.67,1
185.9453,234,95,150535.07,7288.84,479.71,1.77,848.77,0
247.1556,91,263,126494.16,109745.71,667.34,1.43,955.83,0
1.7407,1,1,58.93,34.89,46.91,1.15,53.9,1
43.5595,117,109,170136.35,80534.71,1109.16,5.19,5754.68,0
219.4705,250,416,370201.2,326466.81,1046.05,3.03,3174.31,0
190.5368,468,131,147413.36,89402.81,395.35,3.14,1242.89,0
100.5,491,133,685084.86,105555.12,1267.05,6.21,7867.07,0
176.7485,430,250,420790.42,132950.3,814.32,3.85,3132.93,0
28.28,20,331,7556.54,249071.15,731.13,12.41,9074.53,0
241.5308,7,69,7706.13,49161.03,748.25,0.31,235.44,0
186.0066,241,318,34449.92,53003.84,156.45,3.01,470.16,0
273.9801,357,298,253112.91,207281.15,702.89,2.39,1680.39,0
15.7555,357,432,326076.92,167533.84,625.62,50.08,31329.45,0
45.3803,433,467,561140.87,61724.66,692.07,19.83,13725.46,0
283.0147,129,499,72023.83,128254.03,318.91,2.22,707.66,0
48.6705,33689,51,3339766.64,2692.49,99.07,693.23,68675.27,1
54.0046,22320,63,1762236.77,3176.13,78.87,414.46,32690.02,1
19.1016,148,91,149043.5,42268.95,800.47,12.51,10015.52,0
97.2798,208,215284,41298.32,300259675.65,1393.56,2215.18,3086981.05,1
93.7882,455,106,482324.05,63627.74,973.18,5.98,5821.11,0
18.1003,201,395,295496.08,154459.52,754.96,32.93,24858.99,0
178.1453,269,231,98497.32,153491.35,503.98,2.81,1414.51,0
4.6336,15597,57,1571550.23,4364.42,100.67,3378.34,340102.71,1
240.3108,384,489,138252.5,177771.76,362.0,3.63,1315.06,0
47.5567,49,284,22948.14,214790.56,713.93,7.0,4999.06,0
12.9363,240,88,227759.93,61122.82,880.74,25.35,22331.12,0
111.3397,423,149,137432.64,19586.39,274.51,5.14,1410.27,0
10.0935,32520,99,3723696.49,6927.99,114.37,3231.68,369606.0,1
237.3772,428,113,624641.97,39256.64,1227.17,2.28,2796.81,0
145.2349,331,344,341198.57,220753.89,832.52,4.65,3869.27,0
131.0564,217,267,312090.18,113486.27,879.29,3.69,3247.28,0
134.0937,179,23,72031.05,12565.61,418.8,1.51,630.88,0
191.2521,334,165,178922.26,35307.35,429.32,2.61,1120.14,0
20.4865,427,231,269281.77,36961.81,465.42,32.12,14948.58,0
1530.5712,662,278270,42576.07,323925359.55,1161.46,182.24,211664.73,1
82.7555,455,439,194757.66,120527.68,352.67,10.8,3809.84,0
2226.2585,830,104066,92691.23,129160320.28,1232.2,47.12,58058.4,1
2304.3286,880,295596,171524.61,384862813.07,1298.7,128.66,167091.76,1
298.7719,113,84,33297.41,64471.62,496.29,0.66,327.24,0
130.6818,338,409,416814.48,260525.55,906.75,5.72,5183.13,0
134.8301,278,340,396234.91,215866.03,990.45,4.58,4539.8,0
8.8941,117,332,23813.55,87920.62,248.85,50.48,12562.68,0
232.2607,214,367,309571.57,244758.78,954.1,2.5,2386.67,0
66.618,411,168,280797.94,87640.81,636.34,8.69,5530.62,0
92.1833,453,346,572814.59,157854.44,914.48,8.67,7926.26,0
111.1556,423,259,244542.39,194396.68,643.61,6.14,3948.87,0
272.0042,129,454,74128.21,272249.33,594.13,2.14,1273.43,0
224.1522,209,416,305921.93,183328.91,782.8,2.79,2182.67,0
102.6937,499,489,620787.42,381849.35,1014.81,9.62,9763.37,0
165.6019,123,443,151980.7,247907.87,706.52,3.42,2414.76,0
33.1822,386,169,548380.57,38288.33,1057.06,16.73,17680.21,0
6.9721,229,261,97128.36,80282.47,362.06,70.28,25445.89,0
155.2921,38,317,35895.63,102246.42,389.13,2.29,889.56,0
24.61,6,453,2628.39,221975.4,489.33,18.65,9126.51,0
41.7335,433,433,259587.42,210659.7,543.01,20.75,11267.85,0
98.2964,65,58,57589.89,40466.98,797.21,1.25,997.56,0
277.1732,949,413924,152485.42,516722722.04,1245.86,1496.8,1864809.49,1
279.4014,247,402,279860.3,194987.31,731.66,2.32,1699.52,0
276.7677,352,136,321969.62,40060.03,741.86,1.76,1308.06,0
87.8223,388,296,412301.63,19872.39,631.83,7.79,4921.01,0
244.01,411,354,526917.32,58124.97,764.76,3.14,2397.62,0
110.7555,391,73,507963.88,35801.07,1171.91,4.19,4909.6,0
259.5154,367,88,338392.46,48411.74,850.12,1.75,1490.49,0
266.6319,299,98,187944.06,48165.57,594.73,1.49,885.53,0
250.9596,229,88,338296.25,24396.46,1144.14,1.26,1445.22,0
276.1531,342,269,438979.61,39264.16,782.72,2.21,1731.81,0
278.2447,453,169,458369.09,23281.05,774.36,2.24,1731.03,0
216.8584,288,178,67499.39,13108.44,172.98,2.15,371.71,0
121.7103,45,395,33652.8,194053.1,517.51,3.62,1870.88,0
174.1715,90,286,134894.9,124098.87,688.81,2.16,1487.0,0
286.948,441,240,506881.85,30500.47,789.11,2.37,1872.75,0
206.3288,156,267,160426.66,209633.19,874.85,2.05,1793.54,0
261.6665,467,187,598296.84,27290.46,956.56,2.5,2390.78,0
4.7561,331,305,314799.12,116859.55,678.71,133.72,90759.87,0
192.5305,182,81,228840.06,58458.35,1092.39,1.37,1492.22,0
35.5646,289,357,324275.45,32265.6,551.92,18.16,10025.17,0
101.9454,495,103,507847.83,41058.26,917.9,5.87,5384.31,0
17.8983,8550,1,854319.63,99.72,99.92,477.75,47737.37,1
195.0544,94,26,134394.45,13551.97,1232.89,0.62,758.49,0
261.2903,220,108,89556.86,39336.87,392.97,1.26,493.3,0
21.0377,82,433,19305.94,250943.09,524.76,24.48,12845.93,0
201.2372,414,418853,28205.82,491369770.5,1172.04,2083.45,2441884.78,1
254.312,388,381,351217.15,180973.07,692.05,3.02,2092.67,0
44.2738,164,336,113776.0,130643.64,488.84,11.29,5520.64,0
188.1374,337,461,358132.36,291214.45,813.72,4.24,3451.45,0
206.1857,49,385,25377.51,107475.12,306.11,2.1,644.33,0
202.0753,210,149,194649.9,19730.04,597.16,1.78,1060.89,0
280.4767,78,353,39697.16,276116.64,732.75,1.54,1125.99,0
275.7353,425,446,107939.65,173616.6,323.26,3.16,1021.11,0
122.7353,20,41,18874.26,23476.9,694.28,0.5,345.06,0
284.4766,176,415,45759.4,100520.13,247.51,2.08,514.21,0
132.3314,137,349,192759.3,176898.94,760.61,3.67,2793.43,0
207.895,49,457,62873.95,360917.38,837.53,2.43,2038.49,0
51.4021,357,459,250890.58,183830.48,532.75,15.87,8457.27,0
24.1436,181,461,128696.51,228598.19,556.53,26.59,14798.75,0
22.885,183,364,170805.17,276658.45,818.03,23.9,19552.74,0
138.9759,404,210,343492.04,12875.49,580.4,4.42,2564.24,0
109.5724,211,148,202510.79,111990.2,876.05,3.28,2870.26,0
218.7478,46,346,6480.73,152441.92,405.41,1.79,726.51,0
265.9919,488,417,250764.56,316111.11,626.38,3.4,2131.18,0
185.6643,449,123,197462.9,62594.61,454.65,3.08,1400.69,0
264.633,106,321,24836.36,178832.42,476.98,1.61,769.63,0
344.9703,931,206166,60850.19,269986183.85,1303.96,600.33,782812.5,1
26.1524,6745,71,522243.65,4730.91,77.31,260.63,20150.13,1
213.2796,295,72,191055.32,34372.77,614.25,1.72,1056.96,0
1.0525,1,0,59.52,6.79,66.32,0.95,63.01,1
34.5537,424,305,429179.84,67531.71,681.36,21.1,14375.08,0
173.4821,312,290,436957.69,114587.01,916.19,3.47,3179.26,0
123.9096,466,260,131459.17,128490.01,358.06,5.86,2097.89,0
1.0464,1,0,51.16,37.79,88.95,0.96,85.0,1
17.9196,193,96,268356.51,71101.34,1174.59,16.13,18943.35,0
5.419,174,249,212229.27,162104.36,884.95,78.06,69077.71,0
169.0741,467,435,96144.04,211768.51,341.37,5.33,1821.17,0
296.9306,129,193,115057.26,104451.89,681.71,1.08,739.26,0
170.4182,130,380,176691.18,184295.47,707.82,2.99,2118.24,0
57.6911,104,93,145187.18,23452.32,856.04,3.41,2923.15,0
298.1146,37,166,24383.25,10651.32,172.58,0.68,117.52,0
55.5779,299,200,60013.85,15208.06,150.75,8.98,1353.45,0
218.0113,420,298,278331.35,18931.98,414.02,3.29,1363.52,0
80.3141,264,405,200549.16,207030.91,609.24,8.33,5074.83,0
254.96,379,24,531872.43,6203.66,1335.18,1.58,2110.43,0
2232.3189,506,66295,77091.89,73257037.22,1097.8,29.92,32851.1,1
173.3405,296,82,159449.61,41243.36,530.93,2.18,1157.8,0
254.0701,170,214,55015.09,43535.76,256.64,1.51,387.89,0
110.0134,195,55,72533.0,43730.04,465.05,2.27,1056.81,0
209.1404,45,176,62199.2,20490.2,374.16,1.06,395.38,0
145.4151,409,316,233768.9,237698.09,650.3,4.99,3242.21,0
255.4939,249,335,74222.5,203259.9,475.14,2.29,1086.06,0
16.9469,35953,73,1833584.9,3870.52,51.0,2125.82,108424.39,1
293.977,484,407,219408.1,241502.5,517.3,3.03,1567.85,0
8.3884,100,469,34002.05,372460.64,714.35,67.83,48455.52,0
131.7119,134,324,95848.62,78184.91,379.99,3.48,1321.32,0
90.3249,184,109,258652.23,42263.56,1027.02,3.24,3331.48,0
6.0777,289,283,373116.88,130491.1,880.43,94.11,82861.75,0
286.0236,148,490,35028.87,258407.62,459.93,2.23,1025.92,0
0.9579,1,1,49.8,22.32,36.06,2.09,75.3,1
138.2412,228,77,91861.43,60694.32,500.18,2.21,1103.55,0
177.0706,465,206,172058.31,123513.93,440.5,3.79,1669.23,0
95.6943,419,102,105812.44,53371.12,305.53,5.44,1663.46,0
226.3741,499,74,454849.53,35631.08,855.99,2.53,2166.68,0
261.4132,381,353,288423.39,121048.43,557.86,2.81,1566.38,0
55.0542,163,473,37047.59,284330.91,505.31,11.55,5837.49,0
123.0993,283,114,137681.95,43781.31,457.09,3.23,1474.12,0
49.5839,272,29,394912.65,18862.91,1374.67,6.07,8344.96,0
294.813,491,41,627496.82,14584.37,1206.92,1.8,2177.93,0
124.3353,18,55,22388.21,26953.94,675.92,0.59,396.85,0
249.2288,183,255,272502.68,81121.42,807.36,1.76,1418.87,0
213.7627,223,388,211515.34,259438.07,770.79,2.86,2203.16,0
85.4591,152,376,20918.59,121533.58,269.8,6.18,1666.9,0
2364.1671,110,108884,14435.68,144794063.5,1328.59,46.1,61251.38,1
288.5292,144,210,170588.63,46228.99,612.48,1.23,751.46,0
87.6062,245,226,109506.57,15371.33,265.13,5.38,1425.45,0
64.1655,77,114,74802.59,68872.96,752.23,2.98,2239.14,0
91.994,114,397,125511.75,65769.56,374.33,5.55,2079.28,0
54.824,98,262,118414.8,115085.49,648.61,6.57,4259.09,0
108.6609,293,67,98678.43,13601.4,311.89,3.31,1033.3,0
16.5604,219,456,285448.47,204163.37,725.35,40.76,29565.19,0
214.0629,65,427,74904.5,147241.06,451.52,2.3,1037.76,0
26.4273,286,388,263303.0,97277.52,534.99,25.5,13644.24,0
31.1559,320,273,421159.14,207179.87,1059.59,19.03,20167.55,0
33.5516,34,245,38416.52,117883.3,560.21,8.32,4658.49,0
271.3131,129,129,14888.36,21072.97,139.38,0.95,132.55,0
265.5867,454,304,289402.84,215198.93,665.7,2.85,1899.95,0
22.4035,173,58,33407.78,39119.19,313.97,10.31,3237.3,0
173.8395,334,179,436021.69,35789.21,919.71,2.95,2714.06,0
243.7934,424,237,372369.3,160144.66,805.62,2.71,2184.28,0
107.6012,410,275,73157.79,114829.47,274.43,6.37,1747.07,0
195.5524,206,355,215358.07,273975.34,872.25,2.87,2502.31,0
63.5027,489,373,704466.83,52077.7,877.66,13.57,11913.59,0
179.8334,168,473,247367.6,320555.02,885.99,3.56,3158.05,0
157.0257,230,369,261257.2,194730.15,761.25,3.81,2903.9,0
138.9906,351,462,296166.19,40914.04,414.61,5.85,2425.2,0
143.4717,239,8,29632.99,2165.47,128.74,1.72,221.64,0
161.7788,433,125,538504.44,69960.13,1090.44,3.45,3761.09,0
156.6853,430,484,612640.54,55329.77,730.82,5.83,4263.13,0
1.5603,1,0,52.31,11.67,63.99,0.64,41.01,1
280.2165,331,110,85409.93,65769.44,342.81,1.57,539.51,0
163.4476,207,416,47789.61,267096.66,505.44,3.81,1926.53,0
81.1535,493,173,634143.89,63262.18,1047.16,8.21,8593.66,0
67.316,156,407,169758.37,119955.19,514.59,8.36,4303.78,0
299.6672,152,247,161033.37,58837.99,551.06,1.33,733.72,0
53.3923,162,374,93377.97,56352.37,279.35,10.04,2804.34,0
15.0842,486,8,258124.03,3137.58,528.87,32.75,17320.27,0
243.1439,427,421,602103.5,241669.18,995.01,3.49,3470.26,0
