src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
10.0.251.98,224.0.0.252,58987,5355,UDP,251626563842.6665,0,2,0,140,70.0,4.11,287.85,0
10.0.251.98,224.0.0.252,50065,5355,UDP,251626563842.6647,0,2,0,140,70.0,4.1,287.0,0
10.0.251.98,224.0.0.252,59007,5355,UDP,251626563842.6635,0,2,0,140,70.0,4.11,287.97,0
10.0.251.98,224.0.0.252,63609,5355,UDP,251626563842.6611,0,2,0,140,70.0,4.14,289.55,0
10.0.251.98,224.0.0.252,59036,5355,UDP,251626563842.6595,0,2,0,132,66.0,4.16,274.58,0
10.0.251.98,224.0.0.252,54908,5355,UDP,251626563842.6589,0,2,0,132,66.0,4.13,272.54,0
10.0.251.98,224.0.0.252,54145,5355,UDP,251626563842.6014,0,2,0,140,70.0,4.68,327.59,0
172.1.26.18,224.0.0.251,5353,5353,UDP,251626563842.4621,0,11,0,902,82.0,1.18,96.76,0
10.0.251.98,224.0.0.252,63572,5355,UDP,251626563842.1755,0,1,0,70,70.0,0.0,0.0,0
172.3.4.143,239.255.255.250,39984,1900,UDP,251626563841.9639,0,1,0,167,167.0,0.0,0.0,0
10.0.120.178,239.255.255.250,45432,1900,UDP,251626563841.8811,0,1,0,180,180.0,0.0,0.0,0
10.0.250.117,255.255.255.255,53112,10001,UDP,251626563841.035,0,1,0,302,302.0,0.0,0.0,0
10.0.251.98,224.0.0.252,58601,5355,UDP,251626563840.3286,0,2,0,140,70.0,4.95,346.45,0
10.0.251.98,224.0.0.252,64548,5355,UDP,251626563840.326,0,2,0,140,70.0,4.96,347.36,0
10.0.251.98,224.0.0.252,61519,5355,UDP,251626563840.3253,0,2,0,132,66.0,4.97,328.34,0
10.0.251.98,224.0.0.252,61976,5355,UDP,251626563840.324,0,2,0,140,70.0,4.96,346.88,0
10.0.251.98,224.0.0.252,51801,5355,UDP,251626563840.3237,0,2,0,132,66.0,4.96,327.67,0
10.0.251.98,224.0.0.252,64475,5355,UDP,251626563840.3226,0,2,0,140,70.0,4.98,348.65,0
10.0.251.98,224.0.0.252,50694,5355,UDP,251626563840.3215,0,2,0,140,70.0,4.97,348.07,0
10.0.251.98,224.0.0.252,64276,5355,UDP,251626563839.9247,0,1,0,70,70.0,0.0,0.0,0
10.0.250.104,255.255.255.255,9654,62976,UDP,251626563839.1144,0,1,0,264,264.0,0.0,0.0,0
10.0.251.34,239.255.255.250,49752,1900,UDP,251626563838.3826,0,1,0,217,217.0,0.0,0.0,0
10.0.250.101,255.255.255.255,46124,10001,UDP,251626563838.2764,0,1,0,213,213.0,0.0,0.0,0
10.0.125.29,239.255.255.250,54218,1900,UDP,251626563837.9824,0,1,0,180,180.0,0.0,0.0,0
172.3.0.202,224.0.0.252,59182,5355,UDP,251626563837.9509,0,1,0,67,67.0,0.0,0.0,0
172.3.0.202,224.0.0.252,51822,5355,UDP,251626563837.7629,0,2,0,134,67.0,11.11,744.53,0
10.0.251.47,57.144.52.34,36703,443,TCP,251626563837.7357,35,31,10237,11742,333.02,0.49,163.1,0
172.3.1.143,239.255.255.250,50783,1900,UDP,251626563836.8629,0,2,0,424,212.0,2.01,426.34,0
172.3.1.143,239.255.255.250,50782,1900,UDP,251626563836.8622,0,2,0,424,212.0,2.01,426.31,0
172.3.2.46,172.3.255.255,137,137,UDP,251626563836.3477,0,12,0,1320,110.0,5.06,556.89,0
172.3.4.23,224.0.0.252,49667,5355,UDP,251626563836.3335,0,2,0,132,66.0,4.69,309.42,0
10.0.254.19,255.255.255.255,64196,1947,UDP,251626563836.018,0,1,0,82,82.0,0.0,0.0,0
10.0.254.19,10.0.255.255,64195,1947,UDP,251626563836.018,0,1,0,82,82.0,0.0,0.0,0
172.3.2.46,224.0.0.252,59045,5355,UDP,251626563835.7621,0,2,0,146,73.0,2.99,218.53,0
172.3.4.23,224.0.0.252,55214,5355,UDP,251626563835.5339,0,2,0,132,66.0,5.7,376.19,0
172.1.25.211,255.255.255.255,34494,62976,UDP,251626563835.311,0,1,0,264,264.0,0.0,0.0,0
172.3.2.46,224.0.0.252,52053,5355,UDP,251626563834.8151,0,2,0,146,73.0,3.81,278.47,0
10.0.251.47,193.84.4.4,56060,53,UDP,251626563834.7361,1,1,162,70,116.0,27.62,3203.62,0
10.0.251.47,193.84.4.4,61300,53,UDP,251626563834.7359,1,1,122,70,96.0,27.69,2658.58,0
10.0.250.159,239.255.255.250,53413,3702,UDP,251626563834.6008,0,6,0,4188,698.0,1.04,727.89,0
172.3.2.46,239.255.255.250,57436,1900,UDP,251626563834.2902,0,17,0,3043,179.0,0.12,20.77,0
10.0.250.126,239.255.255.250,53260,1900,UDP,251626563834.1747,0,4,0,868,217.0,1.16,251.46,0
10.0.250.156,255.255.255.255,60899,62976,UDP,251626563833.8546,0,1,0,264,264.0,0.0,0.0,0
172.3.2.189,224.0.0.252,64646,5355,UDP,251626563833.3686,0,1,0,68,68.0,0.0,0.0,0
10.0.124.101,255.255.255.255,45616,7989,UDP,251626563833.1775,0,1,0,394,394.0,0.0,0.0,0
172.3.2.189,224.0.0.252,58044,5355,UDP,251626563832.9423,0,2,0,136,68.0,4.85,329.93,0
172.3.3.164,172.3.255.255,53416,6646,UDP,251626563832.4566,0,1,0,212,212.0,0.0,0.0,0
10.0.251.98,224.0.0.252,57871,5355,UDP,251626563832.42,0,2,0,132,66.0,4.14,273.27,0
10.0.251.98,224.0.0.252,55800,5355,UDP,251626563832.4185,0,2,0,140,70.0,4.16,290.89,0
10.0.251.98,224.0.0.252,62443,5355,UDP,251626563832.4183,0,2,0,132,66.0,4.16,274.54,0
10.0.251.98,224.0.0.252,57190,5355,UDP,251626563832.3613,0,2,0,140,70.0,4.67,327.02,0
10.0.251.98,224.0.0.252,50223,5355,UDP,251626563831.9378,0,1,0,70,70.0,0.0,0.0,0
10.0.251.98,224.0.0.252,55110,5355,UDP,251626563831.9339,0,1,0,70,70.0,0.0,0.0,0
10.0.124.48,239.255.255.250,59567,1900,UDP,251626563831.8303,0,3,0,1106,368.67,2071.82,763812.15,0
10.0.124.48,239.255.255.250,55140,1900,UDP,251626563831.8282,0,1,0,423,423.0,0.0,0.0,0
172.3.2.46,224.0.0.252,50585,5355,UDP,251626563831.805,0,2,0,146,73.0,5.05,368.43,0
172.3.2.46,224.0.0.251,5353,5353,UDP,251626563831.7259,0,4,0,328,82.0,0.57,47.04,0
172.1.26.20,239.255.255.250,65179,1900,UDP,251626563831.7222,0,3,0,633,211.0,0.84,177.06,0
10.0.251.133,239.255.255.250,65359,1900,UDP,251626563831.613,0,3,0,633,211.0,0.84,176.74,0
172.3.0.74,224.0.0.252,52693,5355,UDP,251626563831.4325,0,2,0,150,75.0,3.8,284.96,0
10.0.250.117,255.255.255.255,39977,10001,UDP,251626563831.0998,0,1,0,302,302.0,0.0,0.0,0
172.3.2.46,224.0.0.252,57916,5355,UDP,251626563830.0921,0,2,0,146,73.0,1.63,118.66,0
172.3.0.28,239.255.255.250,37022,1900,UDP,251626563829.982,0,1,0,179,179.0,0.0,0.0,0
172.3.0.74,224.0.0.252,56309,5355,UDP,251626563829.2789,0,2,0,150,75.0,3.18,238.15,0
10.0.251.47,193.84.4.4,50471,53,UDP,251626563828.8505,1,1,162,70,116.0,48.74,5654.26,0
10.0.251.47,193.84.4.4,55300,53,UDP,251626563828.8503,1,1,122,70,96.0,50.23,4822.55,0
10.0.251.47,193.84.4.4,58854,53,UDP,251626563828.6036,1,1,162,70,116.0,23.61,2738.3,0
10.0.251.47,193.84.4.4,49947,53,UDP,251626563828.6033,1,1,122,70,96.0,23.67,2272.19,0
172.1.26.25,239.255.255.250,49220,1900,UDP,251626563828.5601,0,2,0,422,211.0,1.93,407.38,0
10.0.251.93,239.255.255.250,59270,1900,UDP,251626563828.2564,0,1,0,167,167.0,0.0,0.0,0
10.0.250.101,255.255.255.255,58975,10001,UDP,251626563827.6311,0,1,0,213,213.0,0.0,0.0,0
10.0.251.47,57.144.52.141,1562,443,TCP,251626563827.5643,33,32,10104,7875,276.6,0.51,141.49,0
172.3.1.73,224.0.0.252,63574,5355,UDP,251626563827.3258,0,2,0,158,79.0,4.59,362.53,0
10.0.252.83,255.255.255.255,3258,62976,UDP,251626563827.1328,0,1,0,264,264.0,0.0,0.0,0
10.0.126.16,239.255.255.250,48817,1900,UDP,251626563826.6907,0,2,0,360,180.0,11.96,2152.07,0
172.3.1.73,224.0.0.252,51827,5355,UDP,251626563826.4024,0,2,0,158,79.0,4.73,373.97,0
10.0.251.4,239.255.255.250,56034,1900,UDP,251626563826.1833,0,3,0,639,213.0,0.95,201.51,0
172.3.0.74,239.255.255.250,53894,1900,UDP,251626563825.9002,0,3,0,633,211.0,0.94,198.73,0
172.3.0.28,239.255.255.250,34190,1900,UDP,251626563825.8915,0,1,0,179,179.0,0.0,0.0,0
172.1.25.72,224.0.0.251,62718,5353,UDP,251626563825.5964,0,1,0,79,79.0,0.0,0.0,0
10.0.251.141,239.255.255.250,54125,1900,UDP,251626563824.0434,0,3,0,651,217.0,1.81,393.53,0
172.1.26.27,224.0.0.251,53722,5353,UDP,251626563823.8518,0,5,0,383,76.6,1.02,77.88,0
10.0.251.141,10.0.255.255,137,137,UDP,251626563823.7368,0,2,0,184,92.0,2.82,259.56,0
172.3.1.131,239.255.255.250,1900,1900,UDP,251626563823.5365,0,4,0,716,179.0,0.11,19.52,0
172.3.3.52,224.0.0.252,57142,5355,UDP,251626563823.435,0,2,0,150,75.0,4.71,353.46,0
172.3.0.183,239.255.255.250,49518,1900,UDP,251626563823.2038,0,1,0,167,167.0,0.0,0.0,0
172.3.3.52,239.255.255.250,60646,1900,UDP,251626563822.8963,0,4,0,716,179.0,0.5,88.94,0
172.3.1.129,224.0.0.252,54774,5355,UDP,251626563821.8083,0,1,0,75,75.0,0.0,0.0,0
172.3.1.250,172.3.255.255,17500,17500,UDP,251626563821.6004,0,4,0,708,177.0,0.04,7.81,0
10.0.120.102,239.255.255.250,47789,1900,UDP,251626563821.4021,0,2,0,360,180.0,0.2,35.51,0
172.1.26.78,224.0.0.251,5353,5353,UDP,251626563820.8877,0,14,0,3096,221.14,0.13,29.71,0
10.0.250.117,255.255.255.255,60146,10001,UDP,251626563820.8614,0,1,0,302,302.0,0.0,0.0,0
172.3.3.52,224.0.0.252,54906,5355,UDP,251626563820.7734,0,2,0,150,75.0,8.99,674.05,0
10.0.250.239,224.0.0.251,5353,5353,UDP,251626563820.7572,0,1,0,87,87.0,0.0,0.0,0
172.1.26.23,224.0.0.252,56409,5355,UDP,251626563820.1326,0,1,0,65,65.0,0.0,0.0,0
10.0.125.27,239.255.255.250,39364,1900,UDP,251626563820.0551,0,2,0,360,180.0,17.38,3129.16,0
172.3.3.244,224.0.0.252,51375,5355,UDP,251626563819.743,0,1,0,75,75.0,0.0,0.0,0
10.0.250.173,239.255.255.250,60250,1900,UDP,251626563819.2421,0,2,0,358,179.0,128.25,22957.55,0
172.3.1.129,224.0.0.252,63489,5355,UDP,251626563819.2109,0,1,0,75,75.0,0.0,0.0,0
172.1.25.147,172.1.27.255,137,137,UDP,251626563819.0086,0,9,0,990,110.0,3.86,424.45,0
10.0.251.47,193.84.4.4,52843,53,UDP,251626563818.8725,1,1,320,92,206.0,24.16,4977.47,0
10.0.251.47,193.84.4.4,63553,53,UDP,251626563818.8723,1,1,268,92,180.0,6.87,1235.96,0
172.3.3.244,224.0.0.252,54552,5355,UDP,251626563818.7141,0,1,0,75,75.0,0.0,0.0,0
10.0.251.47,193.84.4.4,52686,53,UDP,251626563818.5804,1,1,268,92,180.0,10.08,1814.16,0
172.1.25.147,224.0.0.252,52031,5355,UDP,251626563818.3185,0,1,0,66,66.0,0.0,0.0,0
10.0.251.38,10.0.255.255,137,137,UDP,251626563818.3073,0,5,0,460,92.0,0.73,67.19,0
10.0.252.89,224.0.0.252,49678,5355,UDP,251626563818.118,0,1,0,63,63.0,0.0,0.0,0
172.3.1.129,224.0.0.252,50739,5355,UDP,251626563818.0979,0,1,0,75,75.0,0.0,0.0,0
172.3.1.129,224.0.0.252,62882,5355,UDP,251626563818.0911,0,1,0,75,75.0,0.0,0.0,0
10.0.251.47,193.84.4.4,56939,53,UDP,251626563817.6344,1,1,371,92,231.5,27.85,6446.67,0
10.0.251.47,193.84.4.4,56911,53,UDP,251626563817.6342,1,1,334,92,213.0,27.92,5945.9,0
172.1.25.40,239.255.255.250,53095,1900,UDP,251626563817.4724,0,3,0,633,211.0,0.98,206.65,0
10.0.252.89,224.0.0.252,63436,5355,UDP,251626563817.4099,0,1,0,63,63.0,0.0,0.0,0
172.3.0.153,224.0.0.251,5353,5353,UDP,251626563817.3068,0,15,0,1769,117.93,0.12,13.77,0
172.1.26.20,239.255.255.250,50489,1900,UDP,251626563817.2777,0,20,0,3340,167.0,0.35,57.95,0
172.1.25.147,224.0.0.252,59520,5355,UDP,251626563816.9832,0,1,0,66,66.0,0.0,0.0,0
172.1.25.147,239.255.255.250,61968,1900,UDP,251626563816.8952,0,7,0,1253,179.0,0.57,102.65,0
10.0.251.38,10.0.255.255,138,138,UDP,251626563815.6693,0,2,0,432,216.0,0.61,131.02,0
172.1.25.147,224.0.0.252,56297,5355,UDP,251626563815.4642,0,1,0,66,66.0,0.0,0.0,0
172.3.0.192,224.0.0.252,52928,5355,UDP,251626563814.5335,0,1,0,71,71.0,0.0,0.0,0
10.0.252.89,224.0.0.252,49924,5355,UDP,251626563814.4242,0,1,0,63,63.0,0.0,0.0,0
10.0.252.89,10.0.255.255,137,137,UDP,251626563814.2301,0,10,0,1082,108.2,0.19,20.32,0
10.0.250.128,255.255.255.255,33498,62976,UDP,251626563814.0149,0,1,0,264,264.0,0.0,0.0,0
172.3.0.192,224.0.0.252,56487,5355,UDP,251626563813.9047,0,1,0,71,71.0,0.0,0.0,0
172.3.1.129,224.0.0.252,61686,5355,UDP,251626563813.793,0,1,0,75,75.0,0.0,0.0,0
10.0.252.89,239.255.255.250,61259,1900,UDP,251626563812.9899,0,4,0,844,211.0,1.22,257.84,0
172.1.25.30,224.0.0.252,58179,5355,UDP,251626563812.8022,0,1,0,75,75.0,0.0,0.0,0
10.0.251.99,255.255.255.255,53440,62976,UDP,251626563812.799,0,1,0,264,264.0,0.0,0.0,0
172.3.3.249,239.255.255.250,57739,1900,UDP,251626563812.7747,0,2,0,422,211.0,1.62,340.87,0
172.1.25.152,239.255.255.250,50673,1900,UDP,251626563812.3517,0,1,0,211,211.0,0.0,0.0,0
172.1.25.30,224.0.0.252,50828,5355,UDP,251626563812.2627,0,2,0,150,75.0,3.25,244.01,0
172.3.2.136,224.0.0.252,54029,5355,UDP,251626563811.6375,0,1,0,75,75.0,0.0,0.0,0
172.1.25.30,224.0.0.252,49972,5355,UDP,251626563811.1581,0,2,0,150,75.0,3.74,280.67,0
10.0.252.89,239.255.255.250,59594,1900,UDP,251626563811.1306,0,20,0,3340,167.0,0.35,58.99,0
172.1.25.97,239.255.255.250,56738,1900,UDP,251626563810.8251,0,2,0,334,167.0,0.02,2.79,0
10.0.252.89,239.255.255.250,53002,1900,UDP,251626563810.6365,0,4,0,716,179.0,1.3,231.96,0
172.1.25.147,224.0.0.251,5353,5353,UDP,251626563810.5292,0,4,0,328,82.0,5.43,445.46,0
172.1.25.52,224.0.0.251,5353,5353,UDP,251626563810.4326,0,6,0,420,70.0,9.71,679.38,0
10.0.251.47,193.84.4.4,53056,53,UDP,251626563810.2632,1,1,387,87,237.0,15.15,3589.47,0
10.0.251.47,193.84.4.4,60844,53,UDP,251626563810.263,1,1,330,87,208.5,18.63,3883.33,0
10.0.251.47,193.84.4.4,54037,53,UDP,251626563810.2618,1,1,283,69,176.0,19.78,3480.43,0
10.0.251.47,193.84.4.4,51400,53,UDP,251626563810.2617,0,1,0,69,69.0,0.0,0.0,0
10.0.251.47,193.84.4.4,65058,53,UDP,251626563810.2615,0,1,0,84,84.0,0.0,0.0,0
10.0.251.47,193.84.4.4,62376,53,UDP,251626563810.2614,1,1,244,84,164.0,27.25,4469.33,0
10.0.251.47,193.84.4.4,53917,53,UDP,251626563810.2457,1,1,406,74,240.0,3.46,830.91,0
10.0.251.47,193.84.4.4,59763,53,UDP,251626563810.2455,1,1,391,74,232.5,5.15,1198.33,0
172.1.25.52,172.1.27.255,137,137,UDP,251626563810.2218,0,1,0,92,92.0,0.0,0.0,0
172.1.25.52,224.0.0.252,64328,5355,UDP,251626563810.2202,0,2,0,128,64.0,4.95,317.01,0
172.1.25.52,224.0.0.252,57557,5355,UDP,251626563810.2198,0,2,0,128,64.0,4.95,317.01,0
10.0.251.97,255.255.255.255,49392,62976,UDP,251626563810.2137,0,1,0,264,264.0,0.0,0.0,0
10.0.251.47,18.161.229.129,8365,443,TCP,251626563810.1613,11,12,2686,3643,275.17,0.25,70.02,0
172.3.4.151,172.3.255.255,137,137,UDP,251626563810.1308,0,7,0,770,110.0,3.39,372.9,0
10.0.251.47,20.189.173.12,17470,443,TCP,251626563810.1301,73,91,12873,110569,752.7,1.77,1334.33,0
10.0.251.47,193.84.4.4,57530,53,UDP,251626563810.083,1,1,311,78,194.5,20.23,3935.37,0
10.0.251.47,193.84.4.4,51445,53,UDP,251626563810.0829,1,1,299,78,188.5,20.26,3819.62,0
172.1.25.30,239.255.255.250,61839,1900,UDP,251626563810.0033,0,8,0,1432,179.0,0.82,147.43,0
10.0.251.47,150.171.28.11,64028,443,TCP,251626563809.983,27,27,9694,12558,412.07,0.67,277.49,0
10.0.251.47,193.84.4.4,50733,53,UDP,251626563809.9206,1,1,353,70,211.5,3.62,766.61,0
10.0.251.47,193.84.4.4,55286,53,UDP,251626563809.9204,1,1,330,70,200.0,3.63,726.2,0
10.0.251.47,193.84.4.4,51643,53,UDP,251626563809.9198,1,1,303,76,189.5,14.25,2699.56,0
10.0.251.47,193.84.4.4,57307,53,UDP,251626563809.9196,1,1,291,76,183.5,25.58,4694.06,0
10.0.251.47,150.171.27.10,37803,443,TCP,251626563809.8207,10,11,7269,3108,494.14,0.17,84.49,0
10.0.251.47,193.84.4.4,50400,53,UDP,251626563809.8205,1,1,367,72,219.5,4.23,928.25,0
10.0.251.47,193.84.4.4,59752,53,UDP,251626563809.8203,1,1,337,72,204.5,4.23,865.08,0
172.1.25.30,172.1.27.255,137,137,UDP,251626563809.8091,0,7,0,770,110.0,1.79,197.44,0
10.0.251.47,23.199.67.154,44676,443,TCP,251626563809.7906,19,16,4525,4563,259.66,0.28,73.46,0
172.3.4.151,224.0.0.252,57429,5355,UDP,251626563809.7268,0,1,0,71,71.0,0.0,0.0,0
10.0.251.47,142.251.220.101,19440,443,TCP,251626563809.6332,18,15,3964,5195,277.55,0.36,101.3,0
172.3.4.151,224.0.0.252,63969,5355,UDP,251626563809.4997,0,2,0,142,71.0,4.92,349.05,0
10.0.251.47,23.199.67.154,7777,443,TCP,251626563809.4832,43,34,29198,26002,716.88,0.95,680.52,0
10.0.251.47,150.171.27.10,37677,443,TCP,251626563809.3674,10,10,7524,3130,532.7,0.22,118.18,0
10.0.251.47,23.44.10.16,62043,443,UDP,251626563809.346,0,6,0,7752,1292.0,1.5,1935.22,0
10.0.250.181,255.255.255.255,20795,62976,UDP,251626563809.3192,0,1,0,264,264.0,0.0,0.0,0
10.0.251.34,10.0.255.255,137,137,UDP,251626563809.292,0,8,0,736,92.0,1.0,91.96,0
10.0.251.47,142.251.220.101,2360,443,TCP,251626563809.2621,78,51,138980,19706,1230.12,1.4,1717.28,0
10.0.251.47,8.8.8.8,58503,53,UDP,251626563809.2447,1,1,213,69,141.0,25.17,3549.58,0
10.0.250.101,255.255.255.255,50701,10001,UDP,251626563808.9802,0,1,0,213,213.0,0.0,0.0,0
10.0.251.47,193.84.4.4,50633,53,UDP,251626563808.9593,1,1,367,72,219.5,43.05,9448.38,0
10.0.251.47,193.84.4.4,57893,53,UDP,251626563808.959,1,1,337,72,204.5,3.26,666.76,0
172.3.1.71,239.255.255.250,49309,1900,UDP,251626563808.894,0,1,0,179,179.0,0.0,0.0,0
10.0.250.147,255.255.255.255,47446,62976,UDP,251626563808.7716,0,1,0,264,264.0,0.0,0.0,0
10.0.252.25,239.255.255.250,52061,1900,UDP,251626563808.5733,0,3,0,636,212.0,0.94,199.78,0
172.3.4.151,239.255.255.250,57432,1900,UDP,251626563808.4604,0,10,0,1790,179.0,0.76,135.92,0
10.0.251.47,192.178.211.84,60584,443,UDP,251626563808.4476,18,16,8148,8174,480.06,83.28,39978.94,0
10.0.250.194,224.0.0.251,5353,5353,UDP,251626563808.2612,0,1,0,202,202.0,0.0,0.0,0
10.0.250.190,10.0.255.255,138,138,UDP,251626563808.1831,0,1,0,243,243.0,0.0,0.0,0
172.3.0.192,224.0.0.251,5353,5353,UDP,251626563808.1724,0,10,0,820,82.0,0.22,18.11,0
10.0.250.175,10.0.255.255,138,138,UDP,251626563807.5705,0,1,0,243,243.0,0.0,0.0,0
172.3.1.27,224.0.0.251,5353,5353,UDP,251626563807.1305,0,25,0,6642,265.68,0.21,56.34,0
172.3.2.46,224.0.0.251,49666,5353,UDP,251626563806.7174,0,15,0,1448,96.53,1.05,101.1,0
10.0.251.38,255.255.255.255,50420,8610,UDP,251626563806.3413,0,2,0,120,60.0,9900.99,594059.41,0
10.0.252.89,239.255.255.250,53354,3702,UDP,251626563806.2265,0,5,0,3490,698.0,0.72,501.64,0
172.3.0.205,224.0.0.251,5353,5353,UDP,251626563805.7275,0,6,0,1830,305.0,0.06,17.76,0
172.3.3.245,224.0.0.251,5353,5353,UDP,251626563805.725,0,4,0,1236,309.0,0.04,12.12,0
10.0.251.47,193.84.4.4,61678,53,UDP,251626563805.3784,1,1,386,83,234.5,4.75,1114.54,0
10.0.251.47,8.8.8.8,61678,53,UDP,251626563805.2786,1,1,243,83,163.0,92.88,15138.85,0
10.0.251.112,224.0.0.251,5353,5353,UDP,251626563804.3796,0,1,0,126,126.0,0.0,0.0,0
172.3.4.152,172.3.255.255,137,137,UDP,251626563803.791,0,28,0,2882,102.93,0.29,29.4,0
10.0.250.159,239.255.255.250,59064,3702,UDP,251626563803.0482,0,5,0,3490,698.0,0.67,467.4,0
172.3.3.161,224.0.0.251,5353,5353,UDP,251626563802.7299,0,5,0,1695,339.0,0.05,16.93,0
172.3.4.151,224.0.0.252,60888,5355,UDP,251626563802.2248,0,1,0,71,71.0,0.0,0.0,0
10.0.250.185,10.0.255.255,138,138,UDP,251626563802.2225,0,4,0,873,218.25,0.42,91.66,0
10.0.250.185,10.0.255.255,137,137,UDP,251626563802.2222,0,9,0,828,92.0,0.95,86.96,0
172.1.26.25,224.0.0.252,64864,5355,UDP,251626563802.1515,0,2,0,142,71.0,15.64,1110.62,0
10.0.125.58,239.255.255.250,60185,1900,UDP,251626563802.0293,0,1,0,180,180.0,0.0,0.0,0
172.3.4.152,224.0.0.251,5353,5353,UDP,251626563802.0123,0,17,0,4745,279.12,0.21,58.8,0
172.1.25.120,172.1.27.255,137,137,UDP,251626563801.7277,0,9,0,990,110.0,4.0,439.95,0
10.0.251.47,239.255.255.250,65487,1900,UDP,251626563801.5488,0,4,0,848,212.0,1.33,281.61,0
10.0.252.82,10.0.251.47,35819,65487,UDP,251626563801.5426,0,1,0,453,453.0,0.0,0.0,0
10.0.252.65,10.0.251.47,55640,65487,UDP,251626563801.5426,0,1,0,453,453.0,0.0,0.0,0
10.0.250.205,10.0.251.47,57177,65487,UDP,251626563801.5426,0,1,0,454,454.0,0.0,0.0,0
10.0.251.173,10.0.251.47,1900,65487,UDP,251626563801.5426,0,4,0,2196,549.0,1.32,725.48,0
172.3.1.98,172.3.255.255,56850,6646,UDP,251626563801.2223,0,1,0,212,212.0,0.0,0.0,0
10.0.252.65,10.0.251.47,50509,65487,UDP,251626563800.5408,0,1,0,453,453.0,0.0,0.0,0
10.0.252.82,10.0.251.47,48287,65487,UDP,251626563800.5408,0,1,0,453,453.0,0.0,0.0,0
10.0.250.205,10.0.251.47,46153,65487,UDP,251626563800.5408,0,1,0,454,454.0,0.0,0.0,0
172.1.25.120,224.0.0.252,61870,5355,UDP,251626563800.5139,0,1,0,75,75.0,0.0,0.0,0
172.1.25.120,224.0.0.252,63723,5355,UDP,251626563800.4795,0,2,0,150,75.0,4.0,299.96,0
10.0.250.205,10.0.251.47,56443,65487,UDP,251626563799.5346,0,1,0,454,454.0,0.0,0.0,0
10.0.252.65,10.0.251.47,43447,65487,UDP,251626563799.5346,0,1,0,453,453.0,0.0,0.0,0
10.0.252.82,10.0.251.47,39278,65487,UDP,251626563799.5346,0,1,0,453,453.0,0.0,0.0,0
10.0.120.94,239.255.255.250,50281,1900,UDP,251626563799.0469,0,3,0,1106,368.67,669.79,246930.12,0
10.0.250.101,255.255.255.255,57632,10001,UDP,251626563798.9594,0,1,0,213,213.0,0.0,0.0,0
10.0.250.239,239.255.255.250,52842,1900,UDP,251626563798.8654,0,4,0,844,211.0,1.33,281.38,0
172.3.4.151,224.0.0.252,63968,5355,UDP,251626563798.5569,0,2,0,142,71.0,4.94,350.89,0
10.0.252.65,10.0.251.47,42101,65487,UDP,251626563798.5156,0,1,0,453,453.0,0.0,0.0,0
10.0.252.82,10.0.251.47,44939,65487,UDP,251626563798.5156,0,1,0,453,453.0,0.0,0.0,0
10.0.250.205,10.0.251.47,52839,65487,UDP,251626563798.5156,0,1,0,454,454.0,0.0,0.0,0
10.0.252.27,239.255.255.250,60653,1900,UDP,251626563798.2356,0,3,0,537,179.0,0.51,91.72,0
10.0.251.98,224.0.0.252,54905,5355,UDP,251626563798.13,0,2,0,140,70.0,5.25,367.48,0
10.0.251.98,224.0.0.252,58333,5355,UDP,251626563798.1283,0,2,0,140,70.0,5.28,369.63,0
10.0.251.98,224.0.0.252,61165,5355,UDP,251626563798.1256,0,1,0,70,70.0,0.0,0.0,0
10.0.251.98,224.0.0.252,62215,5355,UDP,251626563798.1252,0,1,0,66,66.0,0.0,0.0,0
10.0.251.98,224.0.0.252,63293,5355,UDP,251626563798.1247,0,1,0,70,70.0,0.0,0.0,0
10.0.251.98,224.0.0.252,59985,5355,UDP,251626563798.1239,0,2,0,132,66.0,5.34,352.39,0
172.1.25.120,239.255.255.250,59588,1900,UDP,251626563798.0347,0,6,0,1074,179.0,0.67,119.1,0
10.0.125.77,239.255.255.250,43624,1900,UDP,251626563797.9489,0,3,0,1106,368.67,1035.91,381906.08,0
10.0.125.77,239.255.255.250,44324,1900,UDP,251626563797.9437,0,1,0,423,423.0,0.0,0.0,0
10.0.251.1,255.255.255.255,20934,62976,UDP,251626563797.8261,0,1,0,264,264.0,0.0,0.0,0
172.3.1.237,239.255.255.250,53263,1900,UDP,251626563797.4354,0,4,0,844,211.0,0.75,158.27,0
10.0.120.163,239.255.255.250,47020,1900,UDP,251626563797.133,0,3,0,1105,368.33,1430.62,526943.25,0
10.0.120.163,239.255.255.250,55146,1900,UDP,251626563797.13,0,1,0,423,423.0,0.0,0.0,0
172.3.1.205,172.3.255.255,138,138,UDP,251626563796.7068,0,1,0,243,243.0,0.0,0.0,0
172.3.4.152,239.255.255.250,53892,3702,UDP,251626563796.3039,0,19,0,21456,1129.26,1.14,1292.17,0
10.0.120.164,239.255.255.250,40901,1900,UDP,251626563796.1761,0,3,0,1105,368.33,1021.45,376234.25,0
10.0.120.164,239.255.255.250,45273,1900,UDP,251626563796.1709,0,1,0,423,423.0,0.0,0.0,0
10.0.250.145,255.255.255.255,36546,62976,UDP,251626563795.7618,0,1,0,264,264.0,0.0,0.0,0
10.0.251.47,8.8.8.8,52229,53,UDP,251626563795.7159,1,1,148,79,113.5,29.58,3356.95,0
