src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
10.147.188.224,172.3.0.218,28967,7680,TCP,33.9164,0,2,0,132,66.0,1.98,130.81,0
172.1.34.73,8.8.8.8,55376,443,TCP,20.1769,8,9,3404,2968,374.82,53.84,20180.14,0
172.1.34.73,8.8.8.8,8494,443,TCP,20.0354,6,9,3296,2840,409.07,289.31,118345.93,0
172.1.34.73,3.111.241.224,8497,443,TCP,19.9858,9,9,3982,2591,365.17,144.41,52734.61,0
172.1.34.73,8.8.8.8,32430,443,TCP,19.9746,6,9,3296,2968,417.6,132.51,55337.64,0
172.1.34.73,8.8.4.4,27693,443,TCP,19.9602,6,9,3296,2840,409.07,133.73,54705.61,0
172.1.34.73,8.8.8.8,27694,443,TCP,19.9601,6,9,3296,2904,413.33,133.94,55360.6,0
172.1.34.73,8.8.8.8,63134,443,TCP,19.9425,8,10,3416,4290,428.11,181.52,77712.79,0
172.1.34.73,8.8.4.4,36545,443,TCP,19.9021,7,9,3350,2968,394.88,251.91,99472.57,0
172.1.34.73,52.11.247.82,36546,443,TCP,19.8981,9,9,3956,2561,362.06,186.73,67605.14,0
172.1.34.73,8.8.4.4,33737,443,TCP,19.8875,8,9,3404,2968,374.82,62.4,23389.15,0
172.1.34.73,8.8.8.8,33738,443,TCP,19.8857,8,9,3404,2840,367.29,361.31,132707.06,0
172.1.34.73,8.8.4.4,20436,443,TCP,19.8704,6,9,3296,2840,409.07,217.95,89156.24,0
172.1.34.73,8.8.8.8,18582,443,TCP,19.8403,9,10,3470,4290,408.42,60.45,24688.06,0
172.1.34.73,8.8.8.8,53936,443,TCP,19.8244,7,9,3350,2840,386.88,163.85,63389.66,0
172.1.34.73,8.8.8.8,59590,443,TCP,19.8171,6,9,3296,2904,413.33,165.71,68492.39,0
172.1.34.73,104.18.13.102,21871,443,TCP,19.8167,6,9,3322,2802,408.27,166.48,67968.17,0
172.1.34.73,8.8.4.4,19596,443,TCP,19.8023,6,9,3296,2904,413.33,198.22,81932.55,0
172.1.34.73,8.8.4.4,6328,443,TCP,19.7872,8,9,3404,2840,367.29,59.59,21886.73,0
172.1.34.73,98.70.96.184,40779,443,TCP,19.7857,8,9,3499,2998,382.18,272.83,104270.65,0
172.1.34.73,8.8.4.4,60857,443,TCP,19.7727,7,10,4751,3034,457.94,151.79,69511.41,0
172.1.34.73,8.8.4.4,60858,443,TCP,19.7649,6,9,3296,2776,404.8,114.15,46207.23,0
172.1.34.73,8.8.4.4,61407,443,TCP,19.7033,6,9,3296,2776,404.8,115.09,46587.64,0
172.1.34.73,8.8.4.4,43931,443,TCP,19.7032,6,9,3296,2968,417.6,115.15,48087.33,0
172.1.34.73,8.8.4.4,14056,443,TCP,19.6705,9,10,3482,4482,419.16,166.37,69733.64,0
172.1.34.73,8.8.8.8,34301,443,TCP,19.6386,9,10,3470,4354,411.79,56.96,23454.22,0
172.1.34.73,8.8.8.8,60220,443,TCP,19.6386,8,9,3404,2776,363.53,50.96,18524.29,0
172.1.34.73,49.44.146.35,60221,443,TCP,19.6343,8,7,3457,733,279.33,90.75,25350.46,0
172.1.34.73,8.8.4.4,60574,443,TCP,19.5899,7,9,3350,2776,382.88,158.23,60583.28,0
172.1.34.73,8.8.8.8,6758,443,TCP,19.4942,6,9,3296,2840,409.07,160.44,65630.58,0
172.1.34.73,8.8.4.4,20517,443,TCP,19.4783,6,9,3296,2904,413.33,193.31,79903.09,0
172.1.34.73,8.8.4.4,24361,443,TCP,19.4782,6,9,3296,2904,413.33,193.33,79910.29,0
172.1.34.73,142.251.222.202,13206,443,TCP,18.5515,7,9,3392,4016,463.0,459.18,212598.65,0
172.1.34.73,150.171.22.12,44934,443,TCP,18.1804,6,9,3308,2916,414.93,215.87,89572.0,0
172.1.34.73,142.251.153.119,58942,443,TCP,17.9965,9,11,3502,5940,472.1,347.87,164231.55,0
172.1.34.73,142.251.153.119,40329,443,TCP,17.9446,9,10,4875,3042,416.68,290.78,121162.5,0
172.1.34.73,150.171.22.12,61925,443,TCP,17.5849,8,10,3428,4302,429.44,406.82,174705.06,0
172.1.34.73,172.16.0.1,55888,8090,TCP,17.1748,6,5,602,771,124.82,43.3,5404.51,0
172.1.34.73,172.217.24.202,45696,443,TCP,16.8719,7,9,3407,3980,461.69,75.31,34767.75,0
172.1.34.73,49.44.146.35,54843,443,TCP,16.4815,7,7,3403,733,295.43,262.69,77605.78,0
172.1.34.73,142.251.43.202,23959,443,TCP,16.3968,6,9,3338,3824,477.47,888.99,424465.12,0
172.1.34.73,142.250.183.170,43207,443,TCP,16.0489,8,9,3501,4124,448.53,144.1,64633.43,0
172.1.34.73,8.8.8.8,30746,443,TCP,15.7525,6,9,3296,2904,413.33,1240.39,512693.29,0
172.1.34.73,8.8.8.8,29068,443,TCP,15.7179,6,9,3296,2968,417.6,708.99,296072.22,0
172.1.34.73,98.70.96.184,41896,443,TCP,15.7158,6,9,3391,2934,421.67,788.56,332509.73,0
172.1.34.73,104.18.13.102,18350,443,TCP,15.7153,6,9,3322,2994,421.07,807.54,340026.92,0
172.1.34.73,8.8.4.4,63748,443,TCP,15.618,6,9,3296,2840,409.07,391.07,159974.97,0
172.1.34.73,8.8.4.4,22800,443,TCP,15.6177,7,9,3350,2904,390.88,421.31,164678.62,0
172.1.34.73,8.8.8.8,22772,443,TCP,15.6177,8,9,3404,2904,371.06,56.66,21022.67,0
172.1.34.73,8.8.8.8,7598,443,TCP,15.602,6,9,3296,2968,417.6,399.91,167004.37,0
172.1.34.73,8.8.8.8,1413,443,TCP,15.5711,6,9,3296,2776,404.8,480.52,194515.63,0
172.1.34.73,8.8.4.4,20955,443,TCP,15.552,8,9,3404,2840,367.29,468.11,171935.24,0
172.1.34.73,8.8.8.8,31037,443,TCP,15.5268,6,9,3296,2904,413.33,253.44,104756.27,0
172.1.34.73,8.8.4.4,31038,443,TCP,15.5029,11,10,3578,4290,374.67,73.47,27527.24,0
172.1.34.73,8.8.4.4,24040,443,TCP,15.4702,6,9,3296,2840,409.07,379.38,155192.47,0
172.1.34.73,8.8.8.8,29613,443,TCP,15.4209,8,9,3404,2840,367.29,107.31,39414.96,0
172.1.34.73,8.8.8.8,10373,443,TCP,15.4078,9,10,3470,4482,418.53,130.71,54705.56,0
172.1.34.73,8.8.8.8,22634,443,TCP,15.3887,7,10,4751,2842,446.65,107.36,47950.44,0
172.1.34.73,8.8.8.8,50987,443,TCP,15.3726,7,10,4751,2970,454.18,119.55,54295.62,0
172.1.34.73,8.8.8.8,50988,443,TCP,15.3565,8,10,4805,3034,435.5,142.74,62161.5,0
172.1.34.73,8.8.4.4,56638,443,TCP,15.3407,9,10,4859,2970,412.05,58.59,24141.38,0
172.1.34.73,8.8.8.8,55256,443,TCP,15.3406,10,10,4913,2842,387.75,62.8,24352.41,0
172.1.34.73,8.8.4.4,43494,443,TCP,15.3242,6,9,3296,2968,417.6,150.08,62675.1,0
172.1.34.73,8.8.4.4,47849,443,TCP,15.2613,6,9,3296,2776,404.8,182.28,73787.82,0
172.1.34.73,8.8.4.4,12616,443,TCP,15.2198,8,10,3416,4482,438.78,307.17,134778.16,0
172.1.34.73,8.8.8.8,2252,443,TCP,15.17,9,10,3470,4482,418.53,73.09,30591.91,0
172.1.34.73,8.8.4.4,15643,443,TCP,15.1375,6,9,3296,2968,417.6,587.75,245444.93,0
172.1.34.73,150.171.22.12,56023,443,TCP,15.1002,8,9,3416,2852,368.71,62.79,23151.62,0
172.1.34.73,8.8.8.8,56024,443,TCP,15.0543,8,9,3404,2840,367.29,73.07,26837.45,0
172.1.34.73,8.8.4.4,35017,443,TCP,15.0387,6,9,3296,2776,404.8,593.75,240351.5,0
172.1.34.73,8.8.8.8,35286,443,TCP,14.9742,6,9,3296,2968,417.6,226.4,94545.24,0
172.1.34.73,8.8.4.4,29689,443,TCP,14.9418,6,9,3296,2840,409.07,266.11,108856.09,0
172.1.34.73,8.8.4.4,40005,443,TCP,14.814,8,9,3404,2904,371.06,282.44,104801.46,0
172.1.34.73,8.8.8.8,59995,443,TCP,14.8081,7,10,3362,4482,461.41,247.5,114197.53,0
172.1.34.73,142.251.222.138,24544,443,TCP,14.7516,7,9,3392,3824,451.0,332.07,149762.36,0
172.1.34.73,8.8.4.4,37019,443,TCP,14.6865,7,9,3362,2904,391.62,244.89,95904.25,0
172.1.34.73,49.44.146.35,37020,443,TCP,13.4149,8,7,3457,733,279.33,52.73,14729.82,0
172.1.34.73,150.171.22.12,42114,443,TCP,12.0626,6,9,3308,2916,414.93,621.56,257904.11,0
172.1.34.73,98.70.96.184,40301,443,TCP,10.684,6,9,3391,2998,425.93,772.04,328838.33,0
172.1.34.73,104.18.13.102,45716,443,TCP,10.6834,7,9,3376,2866,390.12,994.47,387966.93,0
172.1.34.73,142.250.193.163,24825,443,TCP,10.5889,7,9,3360,3241,412.56,106.73,44031.32,0
172.1.34.73,142.250.77.142,51076,443,TCP,10.5219,7,10,4771,3263,472.59,204.97,96868.71,0
172.1.34.73,172.2.5.18,29068,7680,TCP,37.1544,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,172.16.0.1,23169,8090,TCP,20.0227,5,5,684,793,147.7,217.08,32062.0,0
172.1.34.73,8.8.8.8,62439,443,TCP,19.5073,3,4,174,1948,303.14,398.04,120664.16,0
172.1.34.73,8.8.8.8,1681,443,TCP,19.4892,3,4,174,1948,303.14,142.53,43205.6,0
172.1.34.73,8.8.4.4,30980,443,TCP,19.353,4,4,228,2012,280.0,39.54,11071.84,0
172.1.34.73,8.8.8.8,20170,443,TCP,19.2089,5,4,282,2012,254.89,68.41,17437.44,0
172.1.34.73,8.8.4.4,8765,443,TCP,19.15,3,4,174,2012,312.29,96.37,30096.51,0
172.1.34.73,8.8.8.8,21477,443,TCP,19.132,5,4,282,1980,251.33,164.63,41376.28,0
172.1.34.73,8.8.4.4,6711,443,TCP,19.1062,3,4,174,1948,303.14,141.83,42993.76,0
172.1.34.73,8.8.8.8,30103,443,TCP,19.0766,4,5,240,3462,411.33,257.69,105995.53,0
172.1.34.73,8.8.8.8,9698,443,TCP,19.0763,4,5,240,3526,418.44,259.7,108671.19,0
172.1.34.73,8.8.4.4,41884,443,TCP,19.0563,4,4,228,1948,272.0,278.69,75802.97,0
172.1.34.73,8.8.8.8,62461,443,TCP,18.9908,3,4,174,1980,307.71,513.2,157917.89,0
172.1.34.73,8.8.8.8,51547,443,TCP,18.9767,4,5,240,3494,414.89,169.67,70393.06,0
172.1.34.73,8.8.4.4,3045,443,TCP,18.8827,4,5,240,3462,411.33,275.36,113262.96,0
172.1.34.73,8.8.4.4,37054,443,TCP,18.8736,4,4,228,2012,280.0,127.25,35629.64,0
172.1.34.73,8.8.4.4,60598,443,TCP,18.8494,3,4,174,2044,316.86,112.77,35730.97,0
172.1.34.73,8.8.4.4,7374,443,TCP,18.8101,3,4,174,2012,312.29,256.67,80155.47,0
172.1.34.73,8.8.8.8,14046,443,TCP,18.7571,4,4,228,1980,276.0,155.93,43035.9,0
172.1.34.73,8.8.4.4,14047,443,TCP,18.7556,3,4,174,1948,303.14,143.9,43621.26,0
172.1.34.73,8.8.4.4,18371,443,TCP,18.7239,4,4,228,1980,276.0,299.18,82572.92,0
172.1.34.73,8.8.4.4,18372,443,TCP,18.7063,4,5,228,3558,420.67,317.56,133587.38,0
172.1.34.73,8.8.8.8,30893,443,TCP,18.7053,4,4,228,2044,284.0,216.32,61435.29,0
172.1.34.73,8.8.4.4,25361,443,TCP,18.6969,4,4,228,2012,280.0,298.06,83457.53,0
172.1.34.73,8.8.8.8,25362,443,TCP,18.6406,3,4,174,2044,316.86,269.7,85455.6,0
172.1.34.73,8.8.8.8,25363,443,TCP,18.6142,3,4,174,2012,312.29,69.57,21725.3,0
172.1.34.73,8.8.8.8,57171,443,TCP,18.6075,4,4,228,2044,284.0,85.13,24177.16,0
172.1.34.73,8.8.8.8,10677,443,TCP,18.5912,3,4,174,2044,316.86,90.08,28543.48,0
172.1.34.73,8.8.8.8,52946,443,TCP,18.5571,3,4,174,2044,316.86,102.36,32432.59,0
172.1.34.73,8.8.8.8,39878,443,TCP,18.513,4,4,228,2012,280.0,259.07,72538.86,0
172.1.34.73,8.8.8.8,32865,443,TCP,18.513,4,4,228,2012,280.0,259.08,72543.56,0
172.1.34.73,8.8.8.8,11068,443,TCP,18.4883,3,4,174,2044,316.86,411.98,130539.7,0
172.1.34.73,8.8.8.8,31437,443,TCP,18.4151,3,4,174,2012,312.29,182.26,56918.19,0
172.1.34.73,8.8.8.8,37839,443,TCP,18.3762,4,4,228,2012,280.0,211.23,59143.48,0
172.1.34.73,8.8.8.8,57826,443,TCP,18.357,6,5,336,3494,348.18,337.72,117589.27,0
172.1.34.73,8.8.8.8,65277,443,TCP,18.3378,3,4,174,2044,316.86,91.94,29132.84,0
172.1.34.73,8.8.4.4,61834,443,TCP,18.2922,4,4,228,2012,280.0,133.71,37439.41,0
172.1.34.73,8.8.4.4,10005,443,TCP,18.2768,4,4,228,1980,276.0,180.21,49738.69,0
172.1.34.73,8.8.4.4,28337,443,TCP,18.2319,3,4,174,1980,307.71,95.91,29512.91,0
172.1.34.73,8.8.4.4,18500,443,TCP,18.2319,3,4,174,2044,316.86,90.91,28805.94,0
172.1.34.73,8.8.8.8,52053,443,TCP,18.1794,3,4,174,1948,303.14,158.44,48030.78,0
172.1.34.73,8.8.4.4,26131,443,TCP,18.1363,4,5,240,3558,422.0,193.15,81509.14,0
172.1.34.73,8.8.8.8,40465,443,TCP,18.136,5,5,294,3526,382.0,215.92,82482.24,0
172.1.34.73,8.8.4.4,56563,443,TCP,18.136,5,5,306,3558,386.4,216.07,83488.18,0
172.1.34.73,8.8.8.8,29186,443,TCP,18.1346,4,5,240,3462,411.33,163.76,67358.08,0
172.1.34.73,8.8.4.4,40860,443,TCP,18.0891,3,4,174,1948,303.14,88.26,26755.77,0
172.1.34.73,8.8.8.8,64623,443,TCP,18.089,3,4,174,1980,307.71,88.29,27168.84,0
172.1.34.73,8.8.4.4,30984,443,TCP,18.0881,3,4,174,2012,312.29,89.33,27895.82,0
172.1.34.73,8.8.8.8,64660,443,TCP,18.0255,4,4,228,2012,280.0,134.1,37547.35,0
172.1.34.73,8.8.8.8,64661,443,TCP,18.0102,3,4,174,2012,312.29,158.03,49349.83,0
172.1.34.73,8.8.4.4,16030,443,TCP,17.9855,4,4,228,2012,280.0,252.08,70582.3,0
172.1.34.73,8.8.4.4,42538,443,TCP,17.9752,5,5,282,3526,380.8,220.51,83969.13,0
172.1.34.73,8.8.8.8,25782,443,TCP,17.9655,4,5,240,3558,422.0,158.16,66743.99,0
172.1.34.73,8.8.8.8,25783,443,TCP,17.9654,4,5,240,3558,422.0,158.28,66794.46,0
172.1.34.73,8.8.4.4,62592,443,TCP,17.9529,4,4,228,1948,272.0,63.9,17379.91,0
172.1.34.73,8.8.4.4,48650,443,TCP,17.9398,3,4,174,1980,307.71,71.44,21982.28,0
172.1.34.73,8.8.4.4,50781,443,TCP,17.9292,5,5,282,3558,384.0,114.45,43946.99,0
172.1.34.73,8.8.4.4,64293,443,TCP,17.8413,5,4,282,2044,258.44,212.66,54960.89,0
172.1.34.73,8.8.8.8,57455,443,TCP,17.6257,4,4,228,2044,284.0,180.18,51171.17,0
172.1.34.73,8.8.8.8,51457,443,TCP,17.5806,4,4,228,1948,272.0,345.05,93853.78,0
172.1.34.73,8.8.4.4,59569,443,TCP,17.1772,3,4,174,2044,316.86,96.05,30434.01,0
172.1.34.73,8.8.4.4,33888,443,TCP,17.1037,3,4,174,2044,316.86,217.87,69034.21,0
172.1.34.73,57.144.57.32,45987,5222,TCP,14.0068,5,5,270,330,60.0,4.32,259.34,0
172.1.34.73,74.125.200.188,10374,5228,TCP,47.5942,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,172.253.118.188,46315,5228,TCP,47.5803,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,172.217.194.188,9568,5228,TCP,47.5798,0,5,0,330,66.0,0.33,21.97,0
172.1.34.73,57.144.57.32,7305,5222,TCP,45.2438,0,5,0,330,66.0,0.33,21.94,0
172.1.34.73,8.8.8.8,63126,443,TCP,20.0875,3,4,174,2012,312.29,217.31,67862.91,0
172.1.34.73,8.8.8.8,25371,443,TCP,20.0544,5,6,306,4976,480.18,234.45,112579.39,0
172.1.34.73,8.8.8.8,1402,443,TCP,19.7328,5,4,282,1980,251.33,259.94,65332.29,0
172.1.34.73,8.8.8.8,54458,443,TCP,19.6977,3,4,174,1948,303.14,256.78,77840.14,0
172.1.34.73,8.8.8.8,54459,443,TCP,19.6693,3,4,174,1980,307.71,278.08,85567.87,0
172.1.34.73,8.8.8.8,54460,443,TCP,19.6434,3,4,174,1948,303.14,290.12,87947.61,0
172.1.34.73,8.8.4.4,44085,443,TCP,19.5237,4,5,240,3494,414.89,64.33,26688.59,0
172.1.34.73,8.8.4.4,9748,443,TCP,19.3828,3,4,174,1980,307.71,191.27,58855.68,0
172.1.34.73,8.8.4.4,23507,443,TCP,19.2037,4,5,240,3494,414.89,295.24,122490.49,0
172.1.34.73,8.8.4.4,17070,443,TCP,19.1725,3,4,174,2012,312.29,542.68,169470.5,0
172.1.34.73,8.8.8.8,30492,443,TCP,19.0744,3,4,174,1948,303.14,147.87,44826.57,0
172.1.34.73,8.8.8.8,42789,443,TCP,19.0264,5,5,294,3494,378.8,114.4,43334.02,0
172.1.34.73,8.8.8.8,29121,443,TCP,19.0104,4,5,240,3558,422.0,126.03,53186.57,0
172.1.34.73,8.8.8.8,3663,443,TCP,18.9385,3,4,174,1980,307.71,499.86,153813.2,0
172.1.34.73,8.8.8.8,29923,443,TCP,18.9381,3,4,174,2012,312.29,344.84,107690.03,0
172.1.34.73,8.8.8.8,27609,443,TCP,18.9174,3,4,174,2044,316.86,492.2,155955.56,0
172.1.34.73,8.8.4.4,48703,443,TCP,18.8816,5,4,282,1980,251.33,217.78,54734.19,0
172.1.34.73,8.8.4.4,35810,443,TCP,18.8393,3,4,174,2012,312.29,238.19,74384.1,0
172.1.34.73,8.8.8.8,59238,443,TCP,18.8171,3,4,174,2044,316.86,381.31,120819.26,0
172.1.34.73,8.8.8.8,1228,443,TCP,18.7982,3,4,174,1980,307.71,346.38,106586.17,0
172.1.34.73,8.8.8.8,37113,443,TCP,18.7687,5,4,282,2012,254.89,394.81,100631.69,0
172.1.34.73,8.8.8.8,24643,443,TCP,18.7452,5,5,282,3462,374.4,203.39,76148.64,0
172.1.34.73,8.8.4.4,3103,443,TCP,18.6562,3,4,174,2044,316.86,464.87,147297.12,0
172.1.34.73,8.8.4.4,43023,443,TCP,18.6404,3,4,174,2044,316.86,371.41,117684.51,0
172.1.34.73,8.8.4.4,31597,443,TCP,18.5923,3,4,174,2044,316.86,208.6,66096.49,0
172.1.34.73,8.8.4.4,1328,443,TCP,18.5579,4,5,240,3462,411.33,415.3,170827.37,0
172.1.34.73,8.8.4.4,48222,443,TCP,18.4794,3,4,174,1980,307.71,304.59,93725.52,0
172.1.34.73,8.8.4.4,57863,443,TCP,18.4555,4,5,240,3494,414.89,543.15,225347.01,0
172.1.34.73,8.8.8.8,29868,443,TCP,18.4316,3,4,174,2044,316.86,557.06,176508.04,0
172.1.34.73,8.8.8.8,59884,443,TCP,18.4182,3,4,174,1980,307.71,511.96,157536.75,0
172.1.34.73,8.8.4.4,50676,443,TCP,18.3833,6,5,348,3462,346.36,416.41,144230.77,0
172.1.34.73,8.8.8.8,40633,443,TCP,18.3833,4,5,240,3494,414.89,293.87,121922.55,0
172.1.34.73,8.8.4.4,23913,443,TCP,18.3564,3,4,174,1980,307.71,182.45,56142.0,0
172.1.34.73,8.8.8.8,25841,443,TCP,18.3522,5,4,282,1948,247.78,270.55,67037.43,0
172.1.34.73,8.8.8.8,63221,443,TCP,18.2705,4,4,228,2012,280.0,176.24,49346.82,0
172.1.34.73,8.8.4.4,5869,443,TCP,18.2382,3,4,174,1980,307.71,409.67,126060.75,0
172.1.34.73,8.8.8.8,51098,443,TCP,18.2245,3,4,174,2044,316.86,302.0,95690.06,0
172.1.34.73,8.8.4.4,47129,443,TCP,18.2204,3,4,174,2044,316.86,161.64,51218.1,0
172.1.34.73,8.8.8.8,63847,443,TCP,18.1904,5,5,294,3494,378.8,127.14,48159.07,0
172.1.34.73,8.8.8.8,23511,443,TCP,18.1109,3,4,174,1948,303.14,38.56,11688.3,0
172.1.34.73,8.8.4.4,42957,443,TCP,18.0932,3,4,174,2044,316.86,42.7,13530.99,0
172.1.34.73,8.8.4.4,60541,443,TCP,17.9963,3,4,174,2012,312.29,104.56,32652.7,0
172.1.34.73,8.8.4.4,53711,443,TCP,17.9287,5,4,282,1948,247.78,499.72,123820.1,0
172.1.34.73,8.8.4.4,17038,443,TCP,17.9285,5,4,282,2012,254.89,494.42,126023.18,0
172.1.34.73,8.8.4.4,17039,443,TCP,17.6576,4,4,228,2012,280.0,268.44,75162.74,0
172.1.34.73,8.8.4.4,24241,443,TCP,17.6413,3,4,174,2044,316.86,255.64,81002.12,0
172.1.34.73,8.8.4.4,24242,443,TCP,17.6272,3,4,174,1980,307.71,336.47,103537.78,0
172.1.34.73,8.8.4.4,24067,443,TCP,17.6132,3,4,174,2044,316.86,368.42,116736.84,0
172.1.34.73,8.8.8.8,2255,443,TCP,17.4002,3,4,174,2012,312.29,411.26,128429.59,0
172.1.34.73,8.8.8.8,53986,443,TCP,17.3825,4,5,240,3494,414.89,145.78,60482.37,0
172.1.34.73,8.8.8.8,42144,443,TCP,17.1579,3,4,174,2044,316.86,197.74,62655.37,0
172.1.34.73,8.8.8.8,54797,443,TCP,17.1216,4,5,228,3526,417.11,157.75,65797.31,0
172.1.34.73,8.8.8.8,54798,443,TCP,17.0786,3,4,174,1948,303.14,123.56,37456.75,0
172.1.34.73,8.8.8.8,54799,443,TCP,17.0208,4,4,228,2012,280.0,282.99,79235.94,0
172.1.34.73,8.8.8.8,3282,443,TCP,16.9339,3,4,174,2012,312.29,256.32,80043.94,0
172.1.34.73,8.8.8.8,32627,443,TCP,16.9058,3,4,174,2012,312.29,222.43,69460.77,0
172.1.34.73,8.8.4.4,23623,443,TCP,16.8051,6,5,348,3558,355.09,87.12,30933.96,0
172.1.34.73,8.8.4.4,5225,443,TCP,16.6777,3,4,174,2012,312.29,70.1,21890.21,0
172.1.34.73,49.44.116.248,5226,80,TCP,16.611,5,5,529,393,92.2,158.81,14641.89,0
172.1.34.73,8.8.4.4,58845,443,TCP,16.4213,6,4,360,1992,235.2,2.16,509.02,0
172.1.34.73,172.1.18.13,58846,7680,TCP,12.8682,3,3,162,198,60.0,5.62,337.24,0
172.1.34.73,23.211.60.104,58847,80,TCP,12.7652,6,6,583,490,89.42,204.46,18282.5,0
172.1.34.73,4.144.132.114,58848,443,TCP,12.7114,22,17,15597,7165,583.64,140.74,82141.85,0
172.1.34.73,4.144.132.114,58850,443,TCP,12.3709,25,18,19201,4241,545.16,153.04,83430.61,0
172.1.34.73,23.64.59.41,58851,80,TCP,12.2754,6,5,583,436,92.64,147.49,13663.18,0
172.1.34.73,4.144.132.114,58858,443,TCP,12.0271,22,17,15622,4185,507.87,158.07,80280.64,0
172.1.34.73,8.8.4.4,8724,443,TCP,11.7999,4,4,228,1948,272.0,411.16,111836.36,0
172.1.34.73,4.144.132.114,8725,443,TCP,11.6971,23,20,15738,7339,536.67,146.26,78494.8,0
10.147.188.224,10.147.188.118,52955,53,UDP,332.4054,3,3,548,272,136.67,0.21,28.98,0
10.147.188.224,10.147.188.118,52808,53,UDP,332.4052,3,3,679,272,158.5,0.21,33.61,0
10.147.188.224,32.197.17.189,31628,443,TCP,313.2244,3,1,198,66,66.0,1.19,78.76,0
10.147.188.224,32.197.17.189,12304,443,TCP,312.9705,3,1,198,66,66.0,1.18,78.18,0
10.147.188.224,54.231.135.98,37686,443,TCP,303.8014,1,1,66,66,66.0,6.33,417.95,0
10.147.188.224,54.231.135.98,56663,443,TCP,303.5349,1,1,66,66,66.0,6.96,459.65,0
172.1.34.73,49.44.116.239,58849,443,TCP,23.1587,165,97,298391,10693,1179.71,87.77,103544.48,0
172.1.34.73,8.8.8.8,28214,443,TCP,16.485,3,4,174,2012,312.29,429.66,134176.28,0
172.1.34.73,8.8.8.8,33938,443,TCP,16.4679,3,4,174,2044,316.86,348.57,110447.17,0
172.1.34.73,8.8.4.4,49917,443,TCP,16.0818,3,4,174,2044,316.86,449.12,142307.2,0
172.1.34.73,8.8.4.4,29529,443,TCP,16.0656,6,5,336,3462,345.27,169.57,58546.96,0
172.1.34.73,8.8.8.8,29530,443,TCP,15.9532,3,4,174,2012,312.29,146.03,45602.47,0
172.1.34.73,8.8.8.8,29531,443,TCP,15.9044,4,5,228,3494,413.56,66.8,27627.06,0
172.1.34.73,8.8.4.4,38876,443,TCP,15.6139,3,4,174,2044,316.86,423.42,134164.05,0
172.1.34.73,8.8.4.4,60841,443,TCP,15.5966,3,4,174,2044,316.86,410.51,130072.72,0
172.1.34.73,8.8.4.4,54473,443,TCP,15.2748,3,4,174,1948,303.14,264.92,80308.82,0
172.1.34.73,8.8.4.4,19252,443,TCP,15.2476,5,4,282,2012,254.89,199.91,50954.0,0
172.1.34.73,8.8.8.8,56615,443,TCP,15.2106,3,4,174,2044,316.86,181.85,57619.37,0
172.1.34.73,8.8.8.8,39551,443,TCP,15.1712,3,4,174,1980,307.71,155.43,47827.34,0
172.1.34.73,8.8.4.4,7668,443,TCP,15.081,5,4,282,1980,251.33,278.98,70117.79,0
172.1.34.73,8.8.4.4,32609,443,TCP,15.048,4,5,228,3462,410.0,315.62,129405.58,0
172.1.34.73,8.8.8.8,24595,443,TCP,14.968,3,4,174,2012,312.29,150.56,47017.83,0
172.1.34.73,8.8.8.8,30278,443,TCP,14.9206,4,4,228,1980,276.0,272.94,75330.08,0
172.1.34.73,8.8.8.8,18242,443,TCP,14.6625,5,4,282,1980,251.33,340.05,85464.92,0
172.1.34.73,8.8.8.8,30044,443,TCP,14.6351,3,4,174,2044,316.86,517.98,164126.09,0
172.1.34.73,8.8.8.8,47123,443,TCP,14.4541,3,4,174,1948,303.14,261.31,79214.57,0
172.1.34.73,8.8.8.8,25874,443,TCP,14.4265,5,4,282,2012,254.89,305.06,77757.44,0
172.1.34.73,8.8.8.8,9794,443,TCP,14.1806,3,4,174,2044,316.86,48.43,15345.45,0
172.1.34.73,8.8.8.8,12044,443,TCP,14.0353,3,4,174,2044,316.86,385.93,122284.71,0
172.1.34.73,8.8.8.8,39719,443,TCP,13.9389,3,4,174,1948,303.14,314.59,95366.5,0
172.1.34.73,8.8.8.8,2755,443,TCP,13.916,3,4,174,2044,316.86,379.28,120177.72,0
172.1.34.73,8.8.4.4,55749,443,TCP,13.8277,3,4,174,2044,316.86,358.24,113510.75,0
172.1.34.73,8.8.4.4,2205,443,TCP,13.8073,5,5,282,3462,374.4,152.11,56949.9,0
172.1.34.73,8.8.8.8,51342,443,TCP,13.715,4,5,240,3526,418.44,129.83,54328.54,0
172.1.34.73,8.8.8.8,26652,443,TCP,13.6448,4,5,240,3494,414.89,468.95,194560.23,0
172.1.34.73,8.8.4.4,49669,443,TCP,13.4725,3,4,174,2044,316.86,199.76,63295.47,0
172.1.34.73,8.8.4.4,52264,443,TCP,13.4368,4,5,240,3462,411.33,428.31,176176.65,0
172.1.34.73,8.8.8.8,52230,443,TCP,13.0698,5,4,282,1948,247.78,252.84,62649.25,0
172.1.34.73,8.8.4.4,53408,443,TCP,13.0375,3,4,174,2012,312.29,183.54,57318.16,0
172.1.34.73,8.8.8.8,13223,443,TCP,13.0336,3,4,174,2044,316.86,204.18,64696.79,0
